# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 6.456094646043751,13.3146368129897,4.544141631187827,162.75151817279317,-2.5834571135505477,3.0000000000000995,-0.0011754996401823255,-31.78540734552945,0.17362325182049662,-96.13563249932382
 6.460577184426328,13.325667722805264,4.54071692739329,162.75229644568358,-2.5700094984028157,3.000000000000198,0.0004459130625090939,-32.21633900814099,-0.06551857252496637,-95.80120750474592
 6.465078928313764,13.336687937806927,4.537295481758585,162.7520014978502,-2.5565042667405096,2.9999999999999014,0.002075325156937499,-32.64761150843442,-0.3033402080760421,-95.45603095862673
 6.469599808039374,13.347696481491916,4.533877370829292,162.75063013325354,-2.5429416275636783,3.000000000000295,0.003714023447639299,-33.07915674348248,-0.5399902054078507,-95.10021724881702
 6.474139753754511,13.358692377357459,4.530462671150985,162.74817860703428,-2.529321790418264,3.0000000000002935,0.005363279715289977,-33.5109065672899,-0.7756158580141739,-94.73388050380282
 6.478698695412636,13.369674648900784,4.527051459269245,162.7446426195885,-2.515644965443889,3.0,0.007024398870596858,-33.94279280155453,-1.0103634445761787,-94.35713461589927
 6.4832765627528985,13.380642319619119,4.523643811729645,162.74001730977375,-2.5019113634231025,3.0,0.008698702079991759,-34.37474724643337,-1.244378400064208,-93.97009326336826
 6.487873285283206,13.391594413009686,4.520239805077765,162.73429724754595,-2.4881211958321794,2.999999999999903,0.010387539608240992,-34.80670169131223,-1.4778055524419806,-93.57286993101121
 6.4924887922627725,13.402529952569717,4.51683951585918,162.72747642570422,-2.474274674893481,3.0,0.012092293369355656,-35.238587925576844,-1.7107893162892982,-93.16557792989478
 6.497123012684099,13.41344796179644,4.513443020619469,162.71954825091808,-2.4603720136295015,2.999999999999808,0.013814371192422513,-35.670337749384274,-1.9434739036554098,-92.7483304157443
 6.501775875254387,13.424347464187079,4.510050395904208,162.71050553393542,-2.4464134259186396,3.0,0.015555219517383721,-36.10188298443233,-2.1760035216479348,-92.3212404060584
 6.506447308376348,13.435227483238862,4.506661718258973,162.7003404790109,-2.4323991265527547,3.000000000000095,0.017316318149820608,-36.53315548472576,-2.4085225949107647,-91.88442079632499
 6.5111372401284,13.446087042449017,4.503277064229344,162.68904467241748,-2.418329331296599,3.000000000000284,0.01909918653748986,-36.9640871473373,-2.641175973381125,-91.43798437514084
 6.515845598244194,13.456925165314772,4.499896510360895,162.676609070088,-2.404204256949215,3.0,0.020905388235760602,-37.39460992316191,-2.874109128034602,-90.98204383824635
 6.520572310091481,13.467740875333353,4.496520133199206,162.66302398442213,-2.3900241214073534,3.000000000000282,0.022736529506479683,-37.824655827662504,-3.107468394714402,-90.51671180150072
 6.525317302650257,13.478533196001987,4.493148009289852,162.64827907001256,-2.375789143731024,3.000000000000187,0.024594269051273824,-38.25415695160551,-3.341401166858319,-90.04210081296195
 6.5300805024901845,13.489301150817901,4.489780215178411,162.63236330850944,-2.3614995442112416,3.0000000000000933,0.026480315173387965,-38.68304547178453,-3.576056133366094,-89.55832336405456
 6.534861835747231,13.500043763278324,4.486416827410459,162.6152649923899,-2.347155544440102,3.000000000000093,0.028396433322308342,-39.111253661730395,-3.811583503180585,-89.06549189963721
 6.539661228099515,13.510760056880482,4.483057922531575,162.59697170767467,-2.3327573673832496,3.0,0.030344448540683553,-39.538713902405945,-4.048135237706532,-88.56371882735375
 6.54447860474231,13.521449055121602,4.479703577087334,162.57747031553367,-2.3183052374548647,2.9999999999998157,0.03232624909073735,-39.965358692883925,-4.2858652846486605,-88.05311652596087
 6.549313890362174,13.532109781498912,4.476353867623314,162.55674693275412,-2.303799380595273,3.000000000000184,0.03434379291597589,-40.391120661006084,-4.524929835624194,-87.53379735282874
 6.5541670091101665,13.542741259509638,4.473008870685093,162.5347869109355,-2.289240024351296,2.999999999999817,0.03639910937966623,-40.81593257402208,-4.765487571287334,-87.00587365065405
 6.559037884574113,13.553342512651009,4.469668662818246,162.5115748144508,-2.274627397959457,3.000000000000091,0.03849430578061722,-41.23972734920625,-5.007699915544287,-86.46945775320397
 6.563926439749872,13.563912564420253,4.466333320568353,162.48709439710998,-2.259961732432178,2.999999999999909,0.04063157191895297,-41.66243806445082,-5.25173133572649,-85.92466199050463
 6.568832597011561,13.57445043831459,4.463002920480988,162.46132857728077,-2.245243260647114,2.9999999999999094,0.0428131847946439,-42.083997968833636,-5.497749570314052,-85.37159869271493
 6.5737562780806975,13.584955157831256,4.45967753910173,162.4342594117986,-2.230472217439704,2.99999999999991,0.04504151507649043,-42.50434049315891,-5.745925984729586,-84.81038019393452
 6.578697403994202,13.595425746467477,4.456357252976155,162.40586806801835,-2.2156488396991905,3.00000000000018,0.047319033803033136,-42.923399260469296,-5.996435825545721,-84.2411188345598
 6.5836558950712085,13.605861227720474,4.453042138649841,162.37613479448353,-2.2007733664681712,2.9999999999997313,0.04964831631999712,-43.341108096527535,-6.249458548300644,-83.66392696323163
 6.588631670878644,13.616260625087481,4.449732272668365,162.34503888982934,-2.1858460390458663,2.9999999999999107,0.05203205164391261,-43.7574010402662,-6.505178171590376,-83.07891693794994
 6.593624650195493,13.62662296206572,4.4464277315773035,162.31255866976616,-2.170867101095319,2.999999999999733,0.05447304783046014,-44.172212354203644,-6.763783580240371,-82.48620112633799
 6.598634750975721,13.636947262152425,4.4431285919222345,162.2786714323735,-2.1558367987546356,2.999999999999823,0.05697424128615371,-44.585476534824764,-7.025468934658496,-81.8858919053529
 6.603661890309756,13.647232548844816,4.439834930248733,162.24335342115202,-2.1407553807525312,2.9999999999998233,0.05953870305679294,-44.99712832292471,-7.290433997903505,-81.27810165989332
 6.608705984384504,13.657477845640123,4.43654682310238,162.20657978622089,-2.125623098528287,3.0000000000001763,0.06216964896565784,-45.40710271391413,-7.558884590863163,-80.66294278105912
 6.613766948441792,13.667682176035575,4.433264347028749,162.16832454299333,-2.1104402063564245,2.999999999999912,0.06487044866717803,-45.815334968084116,-7.831032960890176,-80.04052766338876
 6.618844696735187,13.677844563528398,4.429987578573417,162.12856052874065,-2.0952069614762396,2.999999999999825,0.06764463528469715,-46.22176062082934,-8.107098251724404,-79.41096870146156
